"Id","SalePrice"
1567,81364.8575834742
1568,219076.003805557
1569,127640.728747343
1570,146473.618765436
1571,131440.91907513
1572,141138.554768177
1573,238836.751095546
1574,120836.154045249
1575,219338.39750491
1576,244484.676377482
1577,183000.544304589
1578,144920.62270631
1579,139553.090419994
1580,198291.652018384
1581,155096.628150269
1582,121769.13132162
1583,291254.321550835
1584,212035.30806113
1585,146380.649903688
1586,62532.027954378
1587,105472.37150119
1588,142095.731593542
1589,99927.7742268131
1590,139403.942393668
1591,91163.1536959523
1592,123821.803568665
1593,128625.204177904
1594,122486.579292706
1595,108776.141586276
1596,202156.068850555
1597,170358.726650212
1598,219895.034322401
1599,183754.677853295
1600,182192.446444991
1601,64103.1875433737
1602,120684.510565124
1603,80400.6805361885
1604,254118.407547622
1605,258778.806223375
1606,173254.009276797
1607,176021.045210161
1608,227837.739581403
1609,178261.954071636
1610,153046.261515044
1611,143817.250686195
1612,170700.680768222
1613,160016.262595705
1614,124776.239805542
1615,94235.7175351798
1616,80395.2653922045
1617,96228.4051172198
1618,119625.719309074
1619,140634.017893881
1620,149656.918695581
1621,144663.186772913
1622,139150.649621215
1623,260698.076592909
1624,216930.052584029
1625,120200.539716587
1626,173518.858560598
1627,190178.093527541
1628,283798.735361594
1629,190873.977933127
1630,320639.022920314
1631,213316.904397386
1632,241691.410704412
1633,179062.954715853
1634,189490.976027218
1635,179753.950549386
1636,158992.923607133
1637,192276.838008492
1638,195676.728097606
1639,192344.938953895
1640,265606.739156896
1641,189697.318953363
1642,235209.135154102
1643,220768.208422208
1644,233674.736627009
1645,203093.305464493
1646,162516.129755368
1647,167594.546978679
1648,127508.818255083
1649,139206.371872801
1650,106432.534619148
1651,117893.997143884
1652,102567.478195449
1653,105412.530914202
1654,144670.826127252
1655,139164.201111308
1656,140924.271908986
1657,145115.473937015
1658,145633.746366386
1659,116677.655455654
1660,155460.612166515
1661,426706.403365051
1662,372034.224700702
1663,361420.681784711
1664,467684.684996061
1665,300972.991744707
1666,313589.418214772
1667,360105.272213485
1668,331135.645074001
1669,307643.888122185
1670,344505.215791854
1671,250697.688693339
1672,394084.102688846
1673,277568.436409801
1674,238436.477976971
1675,188537.557210313
1676,191423.412211379
1677,211845.719678579
1678,402995.182809238
1679,350006.694460779
1680,322032.083735354
1681,250204.784790646
1682,295302.097331804
1683,182457.429234945
1684,189477.728218313
1685,174556.192943684
1686,172623.036312995
1687,179351.213813841
1688,191718.883432014
1689,194621.169185225
1690,202953.763219558
1691,196215.780528641
1692,278750.419074611
1693,185414.47563244
1694,183118.507829726
1695,172528.522370845
1696,272559.411547402
1697,172208.438773662
1698,326120.821177911
1699,300427.784559988
1700,238036.585382681
1701,268471.534068666
1702,246363.399240498
1703,246834.566340694
1704,272420.163061297
1705,234640.409425021
1706,399244.928024704
1707,200290.984805031
1708,188931.40009437
1709,263746.194169105
1710,216970.306464958
1711,270298.058321927
1712,243149.321166243
1713,265997.001060375
1714,216052.087773908
1715,206808.806042786
1716,184317.245136487
1717,181545.874598429
1718,137896.070027049
1719,199653.750558617
1720,239883.094445668
1721,169899.99261774
1722,134120.840016541
1723,159860.51672655
1724,205919.613713639
1725,237072.078629551
1726,187620.036137778
1727,157425.305202786
1728,190124.772930099
1729,166924.425152119
1730,167762.290247271
1731,123774.513278675
1732,125845.602507185
1733,109711.568256736
1734,118636.261481034
1735,137083.536305852
1736,111964.714809918
1737,284621.449386421
1738,238666.936380545
1739,240007.472000187
1740,190071.73678767
1741,180668.694565452
1742,166232.055731957
1743,176877.092601199
1744,299075.008841428
1745,211681.798922714
1746,201682.032790294
1747,226990.925966052
1748,222140.353112086
1749,152906.060325671
1750,132415.600786178
1751,264264.127108355
1752,110588.135548648
1753,147477.810961967
1754,191778.251123851
1755,174891.699730431
1756,121492.474428179
1757,114594.237835058
1758,148178.787589785
1759,167104.42944932
1760,163307.446161972
1761,145736.675893667
1762,172093.939127544
1763,188691.289793882
1764,116162.182448918
1765,178932.846722468
1766,187155.295217786
1767,226490.229958629
1768,135504.376230772
1769,179751.874662976
1770,154934.287961849
1771,116041.450142813
1772,136090.595945004
1773,123812.909631838
1774,143705.621060063
1775,136081.466073311
1776,132833.813489089
1777,108809.587949255
1778,141242.833954568
1779,112503.268651546
1780,185893.869389046
1781,127007.399246096
1782,80345.381084892
1783,140136.202794426
1784,105227.082258026
1785,124922.691926741
1786,140208.619773218
1787,178291.685570816
1788,63468.6372045825
1789,97370.7581354371
1790,73842.947888892
1791,186231.455849255
1792,163655.749463747
1793,134646.083202842
1794,159532.438835451
1795,133868.383486597
1796,135798.436741501
1797,119244.164815357
1798,114912.211469218
1799,103854.570027616
1800,126511.805407151
1801,126674.911401301
1802,149469.068089681
1803,150882.203196976
1804,144456.682294682
1805,136726.454793188
1806,135870.140102156
1807,135379.817982994
1808,130635.739600603
1809,122390.589370917
1810,142491.093870313
1811,105801.134710967
1812,101316.203809609
1813,120997.761513534
1814,94858.7415956847
1815,53572.9308115168
1816,103097.687955556
1817,111000.921769866
1818,161804.966218187
1819,127649.402950796
1820,69594.5529918296
1821,121974.787473797
1822,155354.397193847
1823,58258.0541163573
1824,124235.300485965
1825,129442.356159571
1826,103272.900898742
1827,97094.059117889
1828,131049.438865978
1829,134325.989649937
1830,146845.883617084
1831,159549.723561283
1832,78661.2543619965
1833,149753.022053058
1834,129473.910837757
1835,123025.400236296
1836,124899.274631931
1837,83971.4423053195
1838,138135.564692018
1839,104395.018669975
1840,139304.014665031
1841,131809.539148352
1842,89106.5976986244
1843,122948.438000524
1844,143447.393344464
1845,140592.595683146
1846,155337.510718307
1847,163444.779347314
1848,52500.8742060268
1849,117000.837262258
1850,117673.902917452
1851,158566.091238152
1852,125882.858975912
1853,129201.138341931
1854,177357.944875305
1855,169875.071209368
1856,226471.998501458
1857,147388.050458066
1858,142822.637401233
1859,125651.204136909
1860,147448.357011858
1861,124809.677185238
1862,316037.054816796
1863,305958.019769406
1864,306073.035226
1865,329933.523472726
1866,332189.596121182
1867,233269.251540445
1868,294250.33617509
1869,207640.196579007
1870,235363.811588988
1871,255439.815449384
1872,179955.516692619
1873,231137.766330701
1874,147197.981570661
1875,213565.531069289
1876,196507.431358046
1877,217930.839259666
1878,212499.195451615
1879,123106.082108259
1880,132270.716904038
1881,245851.617293573
1882,250682.637772402
1883,191873.263095673
1884,200417.875739946
1885,251661.819144557
1886,283546.34980332
1887,221813.937669666
1888,274173.363118267
1889,172906.773006126
1890,114359.717574022
1891,151274.809052928
1892,95453.2243672522
1893,132036.777757929
1894,125151.677982409
1895,137278.894319896
1896,133009.353917158
1897,107001.39332417
1898,115805.641207044
1899,152538.872666456
1900,141265.415516628
1901,150894.802328867
1902,136892.26725226
1903,196035.690942036
1904,124974.727559163
1905,182978.167192527
1906,145185.709260537
1907,204769.284981932
1908,110939.828860192
1909,136857.668043338
1910,121748.05703737
1911,208001.792475967
1912,296863.425705246
1913,137513.501717999
1914,69639.7268436624
1915,262251.383499477
1916,55356.4716915615
1917,263737.95328536
1918,140713.504483235
1919,191941.365106042
1920,161670.050620681
1921,365775.487541972
1922,320898.622455177
1923,236018.579989332
1924,211794.818394528
1925,198930.635724569
1926,361445.285056501
1927,134554.464302229
1928,162477.672580403
1929,123217.162502531
1930,139179.412833987
1931,139934.719493903
1932,144106.004119335
1933,165594.464228782
1934,183649.424670357
1935,169431.460694468
1936,185776.711181885
1937,193052.916225655
1938,175659.655549692
1939,230296.80782044
1940,188247.91961041
1941,175179.244210759
1942,191052.712122988
1943,206712.357264074
1944,321917.171378034
1945,355857.798595606
1946,138413.360096412
1947,300717.952079479
1948,173460.954214053
1949,249962.352658054
1950,192986.72123422
1951,249417.602865773
1952,216826.253901052
1953,168624.492589332
1954,190491.534688383
1955,136989.500207423
1956,311020.066351076
1957,157469.253812138
1958,297521.849721376
1959,139838.659562831
1960,113979.830003741
1961,117572.657443912
1962,101826.013297028
1963,108592.814046841
1964,108147.650276572
1965,146355.574034722
1966,145021.725698334
1967,278242.681144643
1968,368014.778230032
1969,362064.54461324
1970,364757.949004056
1971,457256.735364585
1972,359678.537644239
1973,266972.973860628
1974,319706.220072109
1975,441514.660128816
1976,266408.315356709
1977,334901.798712138
1978,321877.591623737
1979,326679.56290794
1980,204313.636313352
1981,335252.258010916
1982,218982.912114368
1983,205390.118731719
1984,168439.222228232
1985,227279.302244289
1986,225302.848729341
1987,175081.869477653
1988,178564.20776209
1989,194161.090706566
1990,205622.825971541
1991,218315.883499292
1992,214519.581627287
1993,181444.506788306
1994,245568.256059362
1995,188535.878596068
1996,238391.636943225
1997,309034.312868308
1998,299614.270113268
1999,261047.875073073
2000,298654.762903932
2001,257882.234699413
2002,254533.985769403
2003,255947.550730861
2004,272326.092799158
2005,239220.69983
2006,216763.058095224
2007,252069.271318457
2008,202319.925225522
2009,197607.814257574
2010,195249.401610463
2011,152840.989780182
2012,171647.111067117
2013,178371.682986829
2014,190192.361432797
2015,210550.528986995
2016,192582.001599374
2017,193532.377383653
2018,119259.233547227
2019,135016.424255108
2020,107630.151781648
2021,96081.3761737243
2022,181697.305527413
2023,150360.371913503
2024,258262.283708082
2025,325814.979848056
2026,168441.756438856
2027,154643.090374489
2028,146349.161002015
2029,159172.63286734
2030,270098.382705431
2031,237766.018957882
2032,257531.269710012
2033,258936.815314323
2034,168241.019167885
2035,211144.259226161
2036,202546.415286431
2037,204158.876109001
2038,321028.232838471
2039,213996.665179089
2040,297111.460799585
2041,303750.021416477
2042,197394.024440887
2043,176897.064858209
2044,188119.688216011
2045,212466.158344008
2046,147432.494507328
2047,145413.659032331
2048,137818.342925691
2049,144771.498452172
2050,184502.246871029
2051,104929.835782158
2052,119540.720549884
2053,146698.961764375
2054,94087.8191643037
2055,161863.611485703
2056,156870.926800672
2057,117677.026784102
2058,211557.527789864
2059,131309.991299757
2060,171464.00173921
2061,186274.217829938
2062,127738.19461571
2063,116947.19981488
2064,135180.144710941
2065,114812.588791372
2066,171130.720973489
2067,119802.294666303
2068,148915.956908769
2069,83524.1570865176
2070,108943.061850366
2071,87891.3130777674
2072,142761.839035561
2073,138531.16366299
2074,186160.790571358
2075,142962.465068181
2076,117875.607235166
2077,140102.388988804
2078,113290.24107018
2079,143961.948815174
2080,118972.452923568
2081,131589.414247096
2082,113308.449749481
2083,147159.624093783
2084,100975.108823052
2085,113541.41967249
2086,130712.274369768
2087,134203.774147784
2088,95506.9266677726
2089,82383.6674710707
2090,127235.232627635
2091,103278.62482891
2092,128312.151939152
2093,128276.424204346
2094,115955.537942391
2095,146202.510287463
2096,86724.1960910378
2097,105829.36337808
2098,155600.983838721
2099,48510.9155019672
2100,84959.1351702481
2101,108293.430176032
2102,141134.26558008
2103,102856.990218972
2104,147318.007119131
2105,132608.242144416
2106,64498.3598621016
2107,192041.712253765
2108,121432.430310394
2109,108070.900473895
2110,125074.669274814
2111,148555.418818253
2112,134411.997382707
2113,123930.850955
2114,127789.244111193
2115,163118.114875924
2116,114125.792263339
2117,146669.291441339
2118,126633.343137581
2119,110809.627067349
2120,116671.026998709
2121,94939.3890143214
2122,107278.623378467
2123,80034.4029201623
2124,166595.332618969
2125,140821.193475551
2126,143103.360429843
2127,170551.77336359
2128,126963.501438506
2129,88366.8749006
2130,133383.285617542
2131,146288.356193459
2132,117201.237041649
2133,127498.231387495
2134,123941.083000107
2135,101861.300636432
2136,74993.6587963151
2137,103331.797799453
2138,136903.570452861
2139,153964.28912105
2140,141362.524454896
2141,164662.937411036
2142,121535.171883671
2143,140327.241857777
2144,119359.150518414
2145,143280.454828114
2146,175357.878166134
2147,148952.482923
2148,140616.144908491
2149,157056.28797578
2150,222373.789186006
2151,113701.026831953
2152,174691.660299155
2153,162775.772797522
2154,108084.457770122
2155,143869.144372785
2156,252514.74758774
2157,230236.374184678
2158,242537.619148199
2159,219417.922810105
2160,187881.58429991
2161,245528.213040052
2162,348398.317304612
2163,355711.552207612
2164,256521.004400654
2165,197391.997050138
2166,158026.079932405
2167,212283.51058642
2168,199438.959541518
2169,198118.175208191
2170,224077.726847315
2171,159399.897707129
2172,130148.973084749
2173,175803.023532187
2174,222830.378126445
2175,298407.419974135
2176,300561.435847707
2177,232099.648920741
2178,223548.693262864
2179,145161.272709202
2180,206355.026107376
2181,193890.49634874
2182,233474.109210405
2183,198405.191600758
2184,116608.720118842
2185,133728.602305354
2186,148102.212567071
2187,158482.276566065
2188,159298.545523605
2189,290697.439755495
2190,74435.1667659854
2191,81393.0754617008
2192,85634.9681119743
2193,109791.676499575
2194,103672.412941641
2195,105323.295810103
2196,108997.654729553
2197,115731.106071133
2198,158498.625172529
2199,166675.711763945
2200,133735.111230327
2201,131821.03773008
2202,204450.143969608
2203,122282.455938862
2204,162448.912322279
2205,112602.842029544
2206,125276.520960204
2207,188006.249553282
2208,247474.481575525
2209,199832.474374966
2210,120667.147968408
2211,123215.104573719
2212,126557.19739917
2213,107658.65574111
2214,144508.156560791
2215,105448.84805508
2216,148407.768334779
2217,66260.0923269051
2218,98699.5474822967
2219,85056.9895826369
2220,80760.8909955621
2221,262598.194112653
2222,241357.504828616
2223,295607.437641776
2224,209490.945414364
2225,120251.961415125
2226,175714.45057567
2227,202998.377877634
2228,267034.471284389
2229,256608.746386164
2230,152567.436575894
2231,213883.911054677
2232,176928.431107622
2233,188483.913681637
2234,253918.429707276
2235,221554.902431929
2236,265237.505593611
2237,309198.178793029
2238,199238.28948218
2239,119406.242780383
2240,165562.704653554
2241,152622.520043093
2242,127386.059246518
2243,138899.58097819
2244,106873.171278441
2245,99733.4160696979
2246,145850.45574396
2247,119858.022753477
2248,117214.663068375
2249,118266.620440074
2250,131171.042566387
2251,107226.612688832
2252,183854.426458412
2253,155126.295128784
2254,182613.079005769
2255,181848.999342773
2256,186340.858154624
2257,197700.993775741
2258,168970.036570828
2259,167881.201314202
2260,140475.10536753
2261,186362.002389248
2262,202856.738817783
2263,341284.206869686
2264,449012.1076357
2265,182112.673380578
2266,286913.690982326
2267,313877.050388662
2268,411529.994686087
2269,151248.179717882
2270,201991.727597541
2271,224241.872548417
2272,217812.12168594
2273,167486.547416456
2274,181894.613976492
2275,155498.972211233
2276,191841.390369514
2277,186395.310832217
2278,154011.772688372
2279,123562.476560806
2280,117162.533578318
2281,166473.237346932
2282,198084.171390361
2283,113150.867201094
2284,118168.22630998
2285,139734.558338605
2286,121064.83958991
2287,349661.061481975
2288,262747.993528428
2289,322555.155822179
2290,406954.665827686
2291,311578.530038578
2292,418288.532951755
2293,426235.881415193
2294,357585.218378357
2295,445675.433715486
2296,266590.876350618
2297,324470.825003343
2298,315718.607841719
2299,327576.555523692
2300,316980.831978434
2301,297260.024496406
2302,244119.020942176
2303,246721.931368274
2304,244939.05928872
2305,187058.362809975
2306,183900.734829577
2307,192664.829489015
2308,217941.640300111
2309,289690.157492218
2310,208993.163553136
2311,199585.255863362
2312,181563.875554559
2313,182113.08317138
2314,182304.254396142
2315,181666.468877108
2316,198361.79799983
2317,192707.11317619
2318,174779.103412965
2319,185141.220198966
2320,184339.504446404
2321,243724.554233705
2322,183200.587260355
2323,195914.888102167
2324,192145.516580083
2325,218446.234567028
2326,183131.917664664
2327,199332.867619212
2328,220561.547494555
2329,197517.737200785
2330,177148.295050827
2331,330078.302054013
2332,371902.994113314
2333,309762.246324707
2334,247013.769896071
2335,276087.723300068
2336,288097.073149681
2337,194928.397015713
2338,268181.830453231
2339,226747.686276129
2340,392676.702327505
2341,213096.298833206
2342,239065.804320218
2343,225286.841989697
2344,213084.743314451
2345,234989.749676062
2346,211249.848171925
2347,191629.325891253
2348,238010.434876538
2349,164483.591035821
2350,306471.829689181
2351,248191.652582206
2352,257358.105570667
2353,222531.606713356
2354,136914.450010551
2355,150953.325457491
2356,158047.136813224
2357,188541.664044607
2358,201101.98052652
2359,134105.145256294
2360,113296.786678377
2361,142947.438424257
2362,270137.040915057
2363,142675.566515909
2364,162588.409622017
2365,223596.357757486
2366,185247.41908152
2367,221904.048092012
2368,201939.713124705
2369,212612.778104574
2370,159118.16272205
2371,160162.725070239
2372,186514.930127871
2373,279366.57812307
2374,298720.450708718
2375,234411.219567382
2376,277673.09066427
2377,312071.3844567
2378,148165.519695971
2379,207812.648500225
2380,156859.508094302
2381,170826.259887604
2382,216640.716176709
2383,204722.101953054
2384,240287.961865777
2385,162715.008948966
2386,132538.47707958
2387,133080.141298132
2388,109890.531410757
2389,119375.75609559
2390,147961.961129679
2391,137099.215540651
2392,108106.128715401
2393,169735.511439527
2394,136971.462299852
2395,201278.918565074
2396,147625.456066123
2397,221115.102120777
2398,128205.063865004
2399,65250.0242717979
2400,65565.8921461326
2401,113403.882519974
2402,138267.180243542
2403,147741.81796044
2404,157522.017767659
2405,158464.142853929
2406,136757.784982461
2407,128581.180213019
2408,150367.51921634
2409,119956.047104803
2410,186535.923815171
2411,111121.739276149
2412,150232.011554461
2413,129983.3404339
2414,158875.399015638
2415,131607.349472478
2416,124654.059027338
2417,129493.45073638
2418,129291.74410226
2419,128541.302976381
2420,117635.505257201
2421,136487.698613654
2422,109967.458673102
2423,115869.692291025
2424,162815.280148432
2425,187311.218181122
2426,122072.733386712
2427,129814.967540643
2428,183498.865448161
2429,109380.05710523
2430,132836.308729866
2431,113058.147616072
2432,138644.335582866
2433,135603.668554423
2434,130960.114111801
2435,142918.122485348
2436,102638.189198377
2437,104027.615750386
2438,116144.939493994
2439,112465.546477605
2440,126619.675688364
2441,107433.65486506
2442,96666.4292952856
2443,130592.266398889
2444,134571.282544131
2445,93371.6842166999
2446,137743.867718974
2447,185717.148355263
2448,133684.281126367
2449,114324.930238732
2450,161893.560930774
2451,126167.803462472
2452,188193.887728643
2453,96097.9288888441
2454,126171.15115384
2455,115172.625482274
2456,140461.241983398
2457,127923.230734223
2458,130822.596632488
2459,102658.444417068
2460,137201.866763965
2461,132682.413534097
2462,131845.809019584
2463,131252.762985775
2464,168866.305819714
2465,132817.560848865
2466,120540.311157485
2467,145125.772090424
2468,82084.3323528735
2469,77454.0335711569
2470,208014.679698123
2471,220916.290485135
2472,162115.612217322
2473,119049.90165801
2474,84998.9534878062
2475,226073.368089273
2476,110953.856000702
2477,126210.684546728
2478,156012.312085777
2479,111661.624403692
2480,148549.201044252
2481,121270.135440505
2482,132107.210308349
2483,110938.058385237
2484,121325.69244014
2485,125494.778707746
2486,150083.565583476
2487,180631.087113619
2488,171508.435024147
2489,161140.789199871
2490,144369.410078345
2491,96025.9295195073
2492,191521.646006245
2493,164945.233446522
2494,157719.175964296
2495,98479.9214016084
2496,248073.108815698
2497,158062.883625621
2498,103521.743947822
2499,86044.1978306702
2500,121513.234396636
2501,144083.605008991
2502,141052.978396874
2503,95702.0471539423
2504,169705.063721076
2505,220063.872818748
2506,252194.720135164
2507,282066.003573752
2508,255049.115652104
2509,227540.474731089
2510,226551.62266253
2511,178966.083121934
2512,203346.080740573
2513,225428.27651658
2514,265777.24349825
2515,145808.006570151
2516,177215.762677816
2517,141490.758514705
2518,148852.06802819
2519,220448.236430561
2520,217525.596802343
2521,193288.745857087
2522,224991.783953927
2523,121973.861926491
2524,135250.277702165
2525,142865.60280551
2526,135631.542770568
2527,118731.039882661
2528,122564.520382831
2529,131273.70957815
2530,125954.559553538
2531,236297.489315615
2532,229181.923144233
2533,189905.337705716
2534,240642.030707042
2535,294961.671649289
2536,239453.417925961
2537,236894.598074665
2538,179399.49261801
2539,197943.408097306
2540,176320.329081687
2541,185718.150384471
2542,164133.775769031
2543,117329.527034152
2544,117686.283282645
2545,136475.738187866
2546,127510.000861514
2547,144523.142644512
2548,158831.931095634
2549,157041.791161938
2550,691845.817789635
2551,151092.198956238
2552,132972.535508979
2553,78392.7828695492
2554,91356.8816336805
2555,121327.153906904
2556,93687.3609378251
2557,101622.474394402
2558,132364.299178214
2559,122222.706524583
2560,132263.655218485
2561,137216.176764054
2562,119151.583281152
2563,133005.670336557
2564,173068.479695459
2565,122557.185939317
2566,142953.464611035
2567,130707.286759736
2568,178886.619013834
2569,198326.287764024
2570,121274.241192675
2571,173889.989781759
2572,164491.010407153
2573,215800.237284489
2574,275295.443199541
2575,141283.509515839
2576,119526.958950962
2577,154019.539740825
2578,91259.2219053953
2579,63894.4081417832
2580,109996.771557385
2581,118103.539373852
2582,130992.312737916
2583,254550.378023398
2584,188157.861431982
2585,189507.377794429
2586,222368.238439073
2587,205959.620748527
2588,147316.013486735
2589,153301.184373309
2590,210553.209095365
2591,243237.26675947
2592,216352.040754739
2593,256589.324643392
2594,187502.777923934
2595,207673.82198498
2596,293836.543192557
2597,181356.861061812
2598,274590.017501623
2599,351664.273234063
2600,145374.863512503
2601,150266.033455733
2602,87792.748202462
2603,93822.2939579842
2604,91956.1309690571
2605,83197.4727503752
2606,145381.807463845
2607,196389.265643173
2608,202337.873224751
2609,169366.99167564
2610,109106.192301333
2611,118626.534363219
2612,158853.775412988
2613,128761.335725244
2614,122586.703013592
2615,157881.528350707
2616,147217.760773109
2617,184366.161850155
2618,190882.948406698
2619,201533.548925955
2620,182305.799410534
2621,177468.356323624
2622,176216.056130684
2623,243264.607811424
2624,290967.587451371
2625,277012.443495441
2626,176104.777169214
2627,161922.512102797
2628,396811.450176799
2629,439809.346420272
2630,333280.048628488
2631,438831.199363957
2632,369604.282960575
2633,286036.526073592
2634,392065.911902956
2635,166803.210169703
2636,181138.94543783
2637,176606.410922482
2638,256433.53088265
2639,195746.902868031
2640,151703.987319947
2641,101153.452023651
2642,194356.712434936
2643,107598.716193089
2644,123754.694948902
2645,114024.269885656
2646,98787.9777466672
2647,108341.403162343
2648,142820.67120239
2649,154997.552899596
2650,135935.927747795
2651,142602.316632663
2652,381749.683566886
2653,251344.712103775
2654,241561.46573083
2655,367382.778120405
2656,310403.612004225
2657,339413.81119754
2658,289189.587761904
2659,284867.263404571
2660,345926.885289031
2661,336303.253270885
2662,346305.941636946
2663,285592.895978733
2664,278992.174027623
2665,314204.829740051
2666,281327.462598354
2667,173275.589460476
2668,182771.738898494
2669,182557.262087344
2670,278627.825828256
2671,184621.938523114
2672,196744.793468473
2673,208096.213327714
2674,208763.322464765
2675,165438.098648193
2676,195303.129022579
2677,195809.859852488
2678,243949.701334084
2679,269752.370295389
2680,279012.459048747
2681,376650.610319704
2682,299102.400246719
2683,439455.446809425
2684,298528.508168096
2685,317686.185950727
2686,238625.196313163
2687,293850.172561282
2688,222737.763128237
2689,206556.8830607
2690,397857.735428121
2691,181720.722592709
2692,142131.377410274
2693,198199.347361184
2694,143457.286817619
2695,189348.035578183
2696,183675.357034607
2697,181663.884098713
2698,196141.533209647
2699,177244.010533664
2700,160404.661649646
2701,165107.491704106
2702,117575.179434126
2703,144865.444388452
2704,141883.163782733
2705,114366.148713779
2706,114048.356678434
2707,126666.631523675
2708,124872.618043941
2709,100796.226681535
2710,121450.819625467
2711,254207.246807026
2712,346728.841597014
2713,163817.291455604
2714,143848.915216421
2715,160251.696327821
2716,149027.577460787
2717,189799.880653915
2718,217272.879073105
2719,161435.262923175
2720,184867.723489359
2721,134939.605340049
2722,163953.27528467
2723,150377.52375804
2724,123236.373567342
2725,124512.916236804
2726,140403.340067231
2727,169163.153690091
2728,181771.239379909
2729,148268.269149955
2730,144340.142959996
2731,127059.09373985
2732,121468.159796369
2733,155211.17647844
2734,150997.203780875
2735,131142.365392119
2736,130700.950858096
2737,112644.551205164
2738,137622.516787498
2739,160443.835170126
2740,136993.307059943
2741,144893.102394486
2742,166665.26655506
2743,158171.663456621
2744,159005.026631154
2745,141898.604482585
2746,132976.190417629
2747,161356.506090755
2748,130539.934128562
2749,123979.266516418
2750,128208.459946145
2751,130931.487296364
2752,201380.808740522
2753,145398.123256453
2754,190160.803488098
2755,137116.161518961
2756,90882.2820617485
2757,72668.0702492129
2758,90507.4667506537
2759,159221.354565563
2760,116389.442072539
2761,138075.103125532
2762,143344.61461447
2763,202256.475831722
2764,166963.008825847
2765,280725.749492503
2766,125842.985888056
2767,83648.5517221005
2768,118457.501820224
2769,122226.988027434
2770,148739.241956383
2771,108971.51416433
2772,112693.573544483
2773,165351.854420001
2774,144571.231414613
2775,116279.124519386
2776,156407.539565084
2777,152755.94043602
2778,106834.903254543
2779,117704.172150824
2780,99466.5271890972
2781,94743.4797267661
2782,96712.2966694415
2783,92240.5585367152
2784,124963.954735881
2785,133196.6418218
2786,67502.3734055895
2787,136340.977124047
2788,76685.4705059006
2789,167779.004107605
2790,89577.7799666052
2791,111434.458353359
2792,70165.3263063402
2793,143079.824417595
2794,89739.2647251286
2795,118529.909418508
2796,93198.7347354443
2797,203441.81146606
2798,111565.093173941
2799,116738.936050175
2800,71240.502162979
2801,107972.999650961
2802,133029.097164689
2803,167633.372763122
2804,137484.359728391
2805,100002.479332264
2806,84113.0020626239
2807,158406.332024573
2808,140743.364239809
2809,130240.07888513
2810,119044.099326787
2811,156927.299666241
2812,157300.341552462
2813,157618.05619593
2814,158941.41474749
2815,93566.1821537436
2816,229674.909090783
2817,148115.256776561
2818,135025.251223464
2819,163684.413664192
2820,134897.335018899
2821,104325.118546849
2822,207560.589660363
2823,292280.465368615
2824,159554.630926645
2825,149612.647581347
2826,129599.962808201
2827,141945.197392811
2828,226879.594599775
2829,226131.26152066
2830,231223.289458853
2831,178426.509668421
2832,238980.170354919
2833,291929.490744901
2834,213883.176708936
2835,216854.415745222
2836,194832.901380398
2837,156197.784730197
2838,147759.987206007
2839,175407.370729134
2840,202313.357188474
2841,209897.53745395
2842,227979.421397894
2843,147875.779291438
2844,176118.950885409
2845,122167.589418377
2846,208124.127599939
2847,198126.470312943
2848,226836.808612062
2849,200488.795805702
